"","Plot","Quad","Q_Yellow","TAG","1stYear","Status0","X_10","Y_10","alt0","dia_x0","dia_y0","alt","dia_x","dia_y","Status","ObsNEXT","Obs0","size","size_next","repro","survival","id"
"393","4","B","A4","2072",2022,"Reprodutivo",4.5,3,17.8,36.9,32.4,NA,NA,NA,"Morreu",NA,NA,34.65,NA,1,0,393
"394","4","B","A5","no tag",2023,"Jovem",1.5,8,13.9,8.2,6.9,NA,NA,NA,"Morreu",NA,NA,7.55,NA,0,0,394
"395","4","B","A5","no tag",2023,"Jovem",8,2,7.8,15.5,12,NA,NA,NA,"Morreu",NA,NA,13.75,NA,0,0,395
"396","4","B","B2","2070",2022,"Reprodutivo",4.5,9,16.6,23.5,23.2,30,35,25,NA,NA,NA,23.35,30,1,0,396
"397","4","B","C5","2074",2022,"viva",5.5,7.5,19,18.9,15.2,NA,NA,NA,"Morreu","Tirou tag?",NA,17.05,NA,0,0,397
"398","4","C","A1","2082",2022,"Reprodutivo",4,8,16.6,8.6,7.4,NA,NA,NA,NA,NA,NA,8,NA,1,0,398
"399","4","C","A2","2083",2022,"Jovem",2,4,14.6,21.9,31.7,NA,NA,NA,"Morreu","Tirou tag",NA,26.8,NA,0,0,399
"400","4","C","A3","no tag",2023,"Jovem",5.5,6,9.2,5.2,5,NA,NA,NA,"Morreu",NA,NA,5.1,NA,0,0,400
"401","4","C","C3","2078",2022,"viva",9.5,1.5,8.4,8.1,9.7,NA,NA,NA,NA,"Tirou tag",NA,8.9,NA,0,0,401
"402","4","C","E3","2077",2022,"Jovem",8,1,12.9,5,8.8,NA,NA,NA,NA,"Tirou tag",NA,6.9,NA,0,0,402
"403","4","D","A1","no tag",2023,"Jovem",3,3,7.1,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,403
"404","4","D","A4","2092",2022,"Reprodutivo",5,5,14.5,37.2,42,NA,NA,NA,"Morreu",NA,NA,39.6,NA,1,0,404
"405","4","D","B4","no tag",2023,"Jovem",6,8.5,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,405
"406","4","D","C3","2087",2022,"Reprodutivo",10,9,30.5,41.8,41,NA,NA,NA,"Morreu","Tirou tag",NA,41.4,NA,1,0,406
"407","4","D","D1","2085",2022,"Reprodutivo",6.5,7,32.4,37.6,40.3,NA,NA,NA,"Morreu","Tirou tag",NA,38.95,NA,1,0,407
"408","4","D","D3","2086",2022,"Reprodutivo",5,7.5,48.8,112.4,121.6,NA,NA,NA,"Morreu","Tirou tag",NA,117,NA,1,0,408
"409","4","D","D4","no tag",2023,"Jovem",9,9.5,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,409
"410","4","D","D4","no tag",2023,"Jovem",9,9.5,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,410
"411","4","D","D4","no tag",2023,"Jovem",9,9.5,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,411
"412","4","D","E1","2084",2022,"Reprodutivo",0,3,31,40.1,70,NA,NA,NA,"Morreu",NA,NA,55.05,NA,1,0,412
"413","4","D","E1","no tag",2023,"Jovem",3,0.5,9.6,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,413
"414","4","D","E1","no tag",2023,"Jovem",3,0.5,9.6,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,414
"415","4","D","E1","no tag",2023,"Jovem",3,0.5,9.6,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,415
"416","4","D","E1","no tag",2023,"Jovem",3,0.5,9.6,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,416
"417","4","D","E1","no tag",2023,"Jovem",3,0.5,9.6,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,417
"418","4","D","E1","no tag",2023,"Jovem",4.5,2,6.8,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,418
"419","4","D","E1","no tag",2023,"Jovem",4.5,2,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,419
"420","4","D","E1","no tag",2023,"Reprodutivo",4.5,2,14.2,7.1,7.2,NA,NA,NA,"Morreu",NA,NA,7.15,NA,1,0,420
"421","4","D","E1","no tag",2023,"Reprodutivo",4.5,2,7.5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,1,0,421
"422","4","D","E4","no tag",2023,"Jovem",3,7,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,422
"423","4","D","E5","no tag",2023,"Reprodutivo",9,7.5,8,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,1,0,423
"424","4","D","E5","2088",2022,"Reprodutivo",8,5,32.9,32.4,51.9,NA,NA,NA,"Morreu",NA,NA,42.15,NA,1,0,424
"425","4","A","B1","No tag",2024,NA,9,2,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,425
"426","4","A","C1","No tag",2024,NA,1,1,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,426
"427","4","A","C1","No tag",2024,NA,9,6,NA,NA,NA,10,12,13,"Jovem",NA,NA,NA,12.5,NA,1,427
"428","4","B","A2","No tag",2024,NA,2.5,7,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,428
"429","4","B","D4","No tag",2024,NA,0.5,2.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,429
"430","4","C","A2","No tag",2024,NA,0,0.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,430
"431","4","C","A4","No tag",2024,NA,4,6,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,431
"432","4","C","A4","No tag",2024,NA,4.5,6,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,432
"433","4","C","A4","No tag",2024,NA,8,3.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,433
"434","4","C","A5","No tag",2024,NA,4,3,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,434
"435","4","C","A3","No tag",2024,NA,3,2.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,435
"436","4","C","A4","No tag",2024,NA,3,5.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,436
"437","4","C","B5","No tag",2024,NA,3,7,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,437
"438","4","C","D1","No tag",2024,NA,7.5,10,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,438
"439","4","C","E1","No tag",2024,NA,2,3.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,439
"440","5","A","A3","2116",2022,"Reprodutivo",8,4,526.5,35.5,43.8,27,45,33,"Reprodutivo",NA,NA,39.65,39,1,1,440
"441","5","A","B1","no tag",2023,"Reprodutivo",5.5,2,5.5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,1,0,441
"442","5","A","B4","no tag",2023,"Reprodutivo",2,2.5,16,9.7,10.1,NA,NA,NA,"Morreu",NA,NA,9.9,NA,1,0,442
"443","5","A","B5","2110",2022,"Reprodutivo",6,0.5,37,65.7,57.7,37,66,35,"Reprodutivo",NA,NA,61.7,50.5,1,1,443
"444","5","A","B5","2113/2114",2022,"Reprodutivo",2,5,37.5,62,29.1,NA,NA,NA,"Morreu",NA,NA,45.55,NA,1,0,444
"445","5","A","B5","no tag",2023,"Reprodutivo",9.5,2.5,18.2,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,1,0,445
"446","5","A","C2","2100",2022,"Reprodutivo",2,8.5,15,11.1,9.1,NA,NA,NA,"Morreu","Retirou tag",NA,10.1,NA,1,0,446
"447","5","A","C4","2109",2022,"viva",4,9.5,31,21.5,22.7,NA,NA,NA,"Morreu","Retirou tag",NA,22.1,NA,0,0,447
"448","5","A","C5","2108",2022,"Reprodutivo",8,1,43.2,37,73.4,30,45,62,"Reprodutivo",NA,NA,55.2,53.5,1,1,448
"449","5","A","E3","no tag",2023,"Jovem",4,1,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,449
"450","5","A","E3","no tag",2023,"Jovem",5.5,1,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,450
"451","5","B","A1","no tag",2023,"Jovem",7.5,5,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,451
"452","5","B","A5","no tag",2023,"Jovem",0.5,8,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,452
"453","5","B","B1","no tag",2023,"Reprodutivo",4,5,14.9,10.1,10,NA,NA,NA,"Morreu",NA,NA,10.05,NA,1,0,453
"454","5","B","B4","no tag",2023,"Jovem",4.5,6.5,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,454
"455","5","B","B4","no tag",2023,"Jovem",4.5,6.5,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,455
"456","5","B","D2","no tag",2023,"Reprodutivo",1,7,15.1,11.1,9.1,NA,NA,NA,"Morreu",NA,NA,10.1,NA,1,0,456
"457","5","B","D3","no tag",2023,"Jovem",3,8,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,457
"458","5","B","D5","no tag",2023,"Jovem",3,3,5,5,5,NA,NA,NA,"Morreu","Retirou tag",NA,5,NA,0,0,458
"459","5","B","E1","2120",2022,"Reprodutivo",6,0.5,36.6,23.3,30,36,25,31,"Reprodutivo",NA,NA,26.65,28,1,1,459
"460","5","B","E5","no tag",2023,"Jovem",0.5,5,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,460
"461","5","C","A1","2874",2023,"Reprodutivo",9,8,10.9,7.1,5,17,21,12,"Reprodutivo","Ganhou tag",NA,6.05,16.5,1,1,461
"462","5","C","A1","no tag",2023,"Reprodutivo",9,8,10.9,7.1,5,NA,NA,NA,"Morreu",NA,NA,6.05,NA,1,0,462
"463","5","C","A1","no tag",2023,"Reprodutivo",9,8,10.9,7.1,5,NA,NA,NA,"Morreu",NA,NA,6.05,NA,1,0,463
"464","5","C","A1","no tag",2023,"Reprodutivo",9,8,10.9,7.1,5,NA,NA,NA,"Morreu",NA,NA,6.05,NA,1,0,464
"465","5","C","A1","no tag",2023,"Reprodutivo",9,8,10.9,7.1,5,NA,NA,NA,"Morreu",NA,NA,6.05,NA,1,0,465
"466","5","C","A1","no tag",2023,"Reprodutivo",9,8,10.9,7.1,5,NA,NA,NA,"Morreu",NA,NA,6.05,NA,1,0,466
"467","5","C","A1","no tag",2023,"Reprodutivo",7,8,10.1,7,5,NA,NA,NA,"Morreu",NA,NA,6,NA,1,0,467
"468","5","C","A2","2129",2022,"viva",7,10,47,64.7,79.5,NA,NA,NA,"Morreu",NA,NA,72.1,NA,0,0,468
"469","5","C","A2","no tag",2023,"Reprodutivo",7,3.5,11,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,1,0,469
"470","5","C","A4","no tag",2023,"Reprodutivo",9,6,9.3,5,5,15,10,10,"Jovem",NA,NA,5,10,1,1,470
"471","5","C","A4","no tag",2023,"Reprodutivo",8,8,10.1,5,5,15,11,8,"Reprodutivo",NA,NA,5,9.5,1,1,471
"472","5","C","C1","2128",2022,"Reprodutivo",8,1,10.9,17.5,11.8,NA,NA,NA,"Morreu","Retirou tag",NA,14.65,NA,1,0,472
"473","5","C","C1","no tag",2023,"Reprodutivo",6.5,4.5,7.4,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,1,0,473
"474","5","C","C1","no tag",2023,"Jovem",6.5,4.5,9.2,5.5,7,NA,NA,NA,"Morreu",NA,NA,6.25,NA,0,0,474
"475","5","C","C2","no tag",2022,"Reprodutivo",9,2,15.8,14,16.8,5,12,7,"Morreu","Com rebrota?",NA,15.4,9.5,1,0,475
"476","5","C","C2","no tag",2023,"Jovem",6.5,3.5,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,476
"477","5","C","C3","no tag",2023,"Jovem",7,10,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,477
"478","5","C","C4","2126",2022,"Reprodutivo",9,9,16.1,13.6,9.3,NA,NA,NA,"Morreu","Retirou tag",NA,11.45,NA,1,0,478
"479","5","C","C4","no tag",2023,"Jovem",8,1,11.4,5.5,5,NA,NA,NA,"Morreu",NA,NA,5.25,NA,0,0,479
"480","5","C","C4","no tag",2023,"Jovem",7,1.5,5.7,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,480
"481","5","C","C5","2125",2022,"Reprodutivo",6.5,5.5,40.9,66.8,59.5,46,75,65,"Reprodutivo",NA,NA,63.15,70,1,1,481
"482","5","C","C5","no tag",2023,"Reprodutivo",2.5,6,13.8,12.7,15.9,NA,NA,NA,"Morreu",NA,NA,14.3,NA,1,0,482
"483","5","C","D1","no tag",2023,"Reprodutivo",4,1,14.8,6.8,8.9,NA,NA,NA,"Morreu",NA,NA,7.85,NA,1,0,483
"484","5","C","D2","no tag",2023,"Reprodutivo",5.5,5,13.7,5.8,5.7,NA,NA,NA,"Morreu",NA,NA,5.75,NA,1,0,484
"485","5","C","D2","no tag",2023,"Jovem",3,3,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,485
"486","5","C","D2","no tag",2023,"Jovem",4,9.5,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,486
"487","5","C","D3","no tag",2023,"Reprodutivo",7.5,8,20.3,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,1,0,487
"488","5","C","D3","no tag",2023,"Reprodutivo",7.5,8,20.3,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,1,0,488
"489","5","C","D3","no tag",2023,"Jovem",7.5,8,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,489
"490","5","C","E1","no tag",2023,"Jovem",3,5,13.9,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,490
"491","5","C","E3","no tag",2023,"Reprodutivo",3,4.5,17.6,7.3,6.5,NA,NA,NA,"Morreu",NA,NA,6.9,NA,1,0,491
"492","5","C","E3","no tag",2023,"Jovem",2,9,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,492
"493","5","C","E3","no tag",2023,"Reprodutivo",10,3,15,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,1,0,493
"494","5","C","E3","no tag",2023,"Reprodutivo",10,3.5,15,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,1,0,494
"495","5","C","E5","no tag",2023,"Jovem",1.4,4.5,13.9,5.8,8.5,NA,NA,NA,"Morreu",NA,NA,7.15,NA,0,0,495
"496","5","C","E5","no tag",2023,"Jovem",3,6,13,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,496
"497","5","D","A1","no tag",2023,"Reprodutivo",1.5,3,14.8,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,1,0,497
"498","5","D","A1","no tag",2023,"Reprodutivo",1.5,3,14.8,5,5,5,5,5,"Jovem",NA,NA,5,5,1,1,498
"499","5","D","A1","no tag",2023,"Jovem",1.5,3,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,499
"500","5","D","B2","no tag",2023,"Jovem",5.5,6.5,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,500
"501","5","D","C1","2136",2022,"Reprodutivo",5.5,2,24.2,21.7,20.4,20,26,24,"Reprodutivo",NA,NA,21.05,25,1,1,501
"502","5","D","C2","no tag",2023,"Jovem",5.5,6.5,15.2,5.5,5,NA,NA,NA,"Morreu",NA,NA,5.25,NA,0,0,502
"503","5","D","C3","2873",2022,"Reprodutivo",6,6.5,31.6,16.3,14.7,31,20,26,"Reprodutivo","Ganhou nova tag(#2873)",NA,15.5,23,1,1,503
"504","5","D","D3","2134",2022,"viva",5,5.5,65.2,89.3,89.8,32,40,30,"Reprodutivo",NA,NA,89.55,35,0,1,504
"505","5","D","E1","no tag",2023,"Reprodutivo",4,1.5,6,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,1,0,505
"506","5","D","E1","no tag",2023,"Jovem",1,7.5,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,506
"507","5","A","B5","no tag",2024,NA,3,7,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,507
"508","5","A","C2","no tag",2024,NA,5,2.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,508
"509","5","A","D2","no tag",2024,NA,6,6,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,509
"510","5","A","D2","no tag",2024,NA,8,8.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,510
"511","5","A","E3","no tag",2024,NA,3,9,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,511
"512","5","A","E3","no tag",2024,NA,6,9,NA,NA,NA,15,10,12,"Jovem",NA,NA,NA,11,NA,1,512
"513","5","A","E4","no tag",2024,NA,9,1.5,NA,NA,NA,13,14,12,"Reprodutivo",NA,NA,NA,13,NA,1,513
"514","5","A","E5","no tag",2024,NA,9,4.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,514
"515","5","B","D3","no tag",2024,NA,7,8.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,515
"516","5","B","D5","no tag",2024,NA,4,7,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,516
"517","5","B","D5","no tag",2024,NA,4,7.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,517
"518","5","B","E1","no tag",2024,NA,0,0,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,518
"519","5","B","E5","no tag",2024,NA,5,0.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,519
"520","5","B","A2","no tag",2024,NA,0,7,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,520
"521","5","B","A4","no tag",2024,NA,10,6,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,521
"522","5","B","B5","no tag",2024,NA,4,9,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,522
"523","5","B","B4","no tag",2024,NA,1.5,6,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,523
"524","5","B","B4","no tag",2024,NA,1.5,6,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,524
"525","5","B","B4","no tag",2024,NA,1.5,9,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,525
"526","5","B","B3","no tag",2024,NA,5,2,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,526
"527","5","B","B2","no tag",2024,NA,1,0,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,527
"528","5","B","B2","no tag",2024,NA,1,0.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,528
"529","5","B","B2","no tag",2024,NA,2,2,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,529
"530","5","B","C1","no tag",2024,NA,8,5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,530
"531","5","B","C2","no tag",2024,NA,7,3.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,531
"532","5","B","C2","no tag",2024,NA,4,9.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,532
"533","5","B","C2","no tag",2024,NA,4,9,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,533
"534","5","B","D2","no tag",2024,NA,5.5,7,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,534
"535","5","B","D3","no tag",2024,NA,5.5,1.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,535
"536","5","B","D3","no tag",2024,NA,6.5,0.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,536
"537","5","C","A1","no tag",2024,NA,5,0,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,537
"538","5","C","A1","no tag",2024,NA,0,6,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,538
"539","5","C","A1","no tag",2024,NA,8.5,9,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,539
"540","5","C","E1","no tag",2024,NA,7,5.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,540
"541","5","C","E2","no tag",2024,NA,6,6.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,541
"542","5","C","E2","no tag",2024,NA,4,9,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,542
"543","5","C","E3","no tag",2024,NA,4,0,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,543
"544","5","C","E3","no tag",2024,NA,9,3,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,544
"545","5","D","A1","no tag",2024,NA,6,1,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,545
"546","5","D","A1","no tag",2024,NA,1.5,6,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,546
"547","5","D","A3","no tag",2024,NA,1.5,8,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,547
"548","5","D","B1","no tag",2024,NA,6.5,0.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,548
"549","5","D","B1","no tag",2024,NA,8,5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,549
"550","5","D","C1","no tag",2024,NA,1,7.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,550
"551","5","D","D4","no tag",2024,NA,9,5.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,551
"552","6","A","B2","2872",2023,"Jovem",9.5,0.5,13.5,11.3,9.3,20,15,11,"Reprodutivo","Ganhou tag (#2872)",NA,10.3,13,0,1,552
"553","6","A","D4","no tag",2023,"Jovem",1,3,12.2,5,5,25,21,19,"Reprodutivo",NA,NA,5,20,0,1,553
"554","6","A","D4","no tag",2023,"Jovem",3,9.8,13.8,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,554
"555","6","A","D4","no tag",2023,"Jovem",3,9.8,13.8,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,555
"556","6","A","D4","no tag",2023,"Jovem",5.5,8,5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,556
"557","6","A","E3","no tag",2022,"Reprodutivo",4,6,20.6,20.7,19.8,NA,NA,NA,"Morreu",NA,NA,20.25,NA,1,0,557
"558","6","A","E4","no tag",2023,"Jovem",10,4,8.7,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,558
"559","6","B","A5","2145",2022,"Reprodutivo",8.5,4,28.7,22.7,19.7,NA,NA,NA,"Morreu","Retirou tag",NA,21.2,NA,1,0,559
"560","6","B","C4","no tag",2022,"Jovem",1,8,26.2,21.4,19.3,NA,NA,NA,"Morreu",NA,NA,20.35,NA,0,0,560
"561","6","B","D3","no tag",2023,"Jovem",1,6.5,6.1,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,561
"562","6","C","B4","2150",2022,"Reprodutivo",5,10,35.8,44.2,50,NA,NA,NA,"Morreu",NA,NA,47.1,NA,1,0,562
"563","6","C","B5","2866",2023,"Jovem",9,2,19.2,5,5,22,15,12,"Reprodutivo","Ganhou tag (#2866)",NA,5,13.5,0,1,563
"564","6","C","C1","no tag",2023,"Jovem",5.5,4,7.2,8.28,6.9,NA,NA,NA,"Morreu",NA,NA,7.59,NA,0,0,564
"565","6","C","E3","no tag",2022,"Reprodutivo",10,3,21.6,16.2,15.4,NA,NA,NA,"Morreu",NA,NA,15.8,NA,1,0,565
"566","6","D","C2","2152",2022,"Reprodutivo",7,8.5,24.2,53.2,51.2,NA,NA,NA,"Morreu","Retirou tag",NA,52.2,NA,1,0,566
"567","6","D","C2","2153",2022,"Reprodutivo",1.5,4.5,21.6,32.4,35.1,NA,NA,NA,"Morreu","Retirou tag",NA,33.75,NA,1,0,567
"568","6","D","C2","no tag",2023,"Reprodutivo",4,4,14.3,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,1,0,568
"569","6","D","C2","no tag",2023,"Reprodutivo",4,4,14.3,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,1,0,569
"570","6","D","C3","no tag",2023,"Jovem",7.5,7,6.8,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,570
"571","6","D","C3","no tag",2023,"Jovem",9.5,7.5,9,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,571
"572","6","D","D4","no tag",2023,"Jovem",5,4,6.7,6.5,10.5,5,5,5,"Reprodutivo",NA,NA,8.5,5,0,1,572
"573","6","D","E3","no tag",2023,"Jovem",4.5,7.5,25.8,37.5,30.1,NA,NA,NA,"Morreu",NA,NA,33.8,NA,0,0,573
"574","6","D","E3","no tag",2023,"Jovem",6.5,6,14.3,13.6,13.3,NA,NA,NA,"Morreu",NA,NA,13.45,NA,0,0,574
"575","6","D","E3","no tag",2023,"Jovem",9.5,5,18.1,19.4,17.5,21,20,12,"Reprodutivo",NA,NA,18.45,16,0,1,575
"576","6","D","E4","no tag",2023,"Jovem",1,4.5,10.9,7.7,8,NA,NA,NA,"Morreu",NA,NA,7.85,NA,0,0,576
"577","6","D","E4","no tag",2023,"Jovem",5,3.5,9.79,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,577
"578","6","D","E4","no tag",2023,"Jovem",3,3.5,7.7,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,578
"579","6","D","E5","no tag",2023,"Jovem",8,6.5,7.25,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,579
"580","6","D","E5","no tag",2023,"Jovem",8,6.5,7.25,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,580
"581","6","D","E5","no tag",2023,"Jovem",9.5,8.5,7.5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,581
"582","6","D","E5","no tag",2023,"Jovem",9.5,8.5,7.5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,582
"583","6","D","E5","no tag",2023,"Jovem",9.5,8.5,14.3,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,583
"584","6","D","E5","no tag",2023,"Jovem",9.5,8.5,19.8,11,7.9,NA,NA,NA,"Morreu",NA,NA,9.45,NA,0,0,584
"585","6","D","E5","no tag",2023,"Jovem",7,0,4.4,5,5,5,5,5,"Morreu","Individíduo com rebrota",NA,5,5,0,0,585
"586","6","D","E5","no tag",2023,"Jovem",7,2,5.5,5,5,5,5,5,"Morreu",NA,NA,5,5,0,0,586
"587","6","D","E5","no tag",2023,"Jovem",8.5,2,10.9,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,587
"588","6","D","E5","no tag",2023,"Jovem",9,9.5,16.9,6.8,9.1,NA,NA,NA,"Morreu",NA,NA,7.95,NA,0,0,588
"589","6","D","D2","no tag",2024,NA,3.5,8,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,589
"590","6","D","E5","no tag",2024,NA,8,4,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,590
"591","6","D","E5","no tag",2024,NA,4,4.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,591
